Id,Cyberbullying,Insult,Profanity,Sarcasm,Threat,Exclusion,Pornography,Spam
'1135062056225431552,0,0,1,0,0,0,0,0
'1132715637892165633,0,0,1,0,0,0,1,1
'1132727739579064327,0,0,0,0,0,0,0,0
'1135145568647503872,0,1,1,0,0,0,1,1
'1132760148731146246,1,1,1,0,0,0,0,0
'1133822356655411200,0,0,1,0,0,0,0,0
'1133140967165386752,0,0,1,0,0,0,1,1
'1133359171494207488,0,0,1,0,0,0,0,0
'1135199480477650944,0,0,1,0,0,0,0,0
'1133815892410814466,0,1,1,0,0,0,0,0
'1133447415762018305,0,0,0,0,0,0,0,0
'1135136721245310976,1,1,1,0,0,0,0,0
'1133400476412723201,0,0,1,0,0,0,1,1
'1132685412747665410,0,0,1,0,0,0,0,0
'1132734796868837383,0,0,0,0,0,0,0,0
'1133404053457780736,0,0,1,0,0,0,0,0
'1134092178882531329,0,0,1,0,0,0,1,1
'1132728732307873799,0,0,1,0,0,0,0,0
'1133423661535375360,0,0,1,0,0,0,1,1
'1132686763686862848,0,0,1,0,0,0,0,0
'1132703930788585472,0,0,1,0,0,0,0,0
'1133224605680832512,1,1,1,0,0,0,0,0
'1132858594918064129,0,0,0,0,0,0,0,0
'1132750346198147072,0,0,1,0,0,0,1,1
'1133426946673664000,0,0,1,0,0,0,1,0
'1134503497557192704,1,1,1,0,0,0,0,0
'1133478597900025856,0,0,0,0,0,0,0,0
'1132993551879557120,0,0,1,0,0,0,0,0
'1133603035882635264,0,1,1,0,0,0,1,1
'1133450140214321153,0,0,1,0,0,0,1,1
'1133036443901857792,0,0,0,0,0,0,0,0
'1133477055570616320,0,0,1,0,0,0,1,0
'1132735952441487361,0,0,0,0,0,0,0,0
'1132768666888605696,0,0,1,0,0,0,1,1
'1132854603274498048,0,0,1,0,0,0,1,1
'1133378515200557056,0,0,1,0,0,0,1,1
'1132703457176170496,0,0,1,0,0,0,0,0
'1133568846768553986,0,0,1,0,0,0,1,1
'1132712746762379264,0,0,1,0,0,0,0,0
'1133465611386933248,0,0,1,0,0,0,0,0
'1128761317253419008,0,0,0,0,0,0,0,0
'1132728950361350145,0,0,1,0,0,0,0,0
'1133414638408744962,0,0,1,0,0,0,1,1
'1132829296593166337,0,0,1,0,0,0,0,0
'1132692957620891648,0,0,1,0,0,0,0,0
'1132686115998130179,0,0,0,0,0,0,0,0
'1133168757348622336,0,1,1,0,0,0,0,0
'1133400768780886022,0,0,1,0,0,0,1,1
'1132993653159464961,0,0,1,0,0,0,0,0
'1132722526180827136,0,0,0,0,0,0,0,0
'1132692279599091718,0,0,1,0,0,0,0,0
'1133396829209530369,0,0,1,0,0,0,1,0
'1133397615717044225,0,0,0,0,0,0,0,0
'1132736063355723776,0,0,1,0,0,0,0,0
'1133247477623083008,0,0,1,0,0,0,0,0
'1132824732280217601,0,0,1,0,0,0,0,0
'1133370221304135680,0,0,1,0,0,0,1,1
'1132684871111864320,0,0,1,0,0,0,0,0
'1134305069979975681,1,1,1,0,0,0,0,0
'1132684931555942401,1,1,1,0,0,0,0,0
'1135195793995063296,0,1,1,0,0,0,0,0
'1133465939830333442,0,0,1,0,0,0,0,0
'1132702381014212610,1,1,1,0,0,0,0,0
'1134432624355741696,0,0,1,0,0,0,0,0
'1134519948548747265,1,1,1,0,0,0,0,0
'1132686848508157952,0,0,0,0,0,0,0,0
'1132685624572555264,0,1,1,0,0,0,1,1
'1133259467808600064,0,0,1,0,0,0,0,0
'1133391535414939649,0,1,1,0,0,0,1,1
'1132842695926329344,0,0,0,0,0,0,0,0
'1132899540011507713,0,0,1,0,0,0,1,1
'1133572462845857792,0,0,1,0,0,0,1,1
'1133421794831085569,0,0,1,0,0,0,1,1
'1132703897947189248,0,1,1,0,0,0,0,0
'1132831231392002053,0,0,1,0,0,0,0,0
'1135045587504680960,0,1,1,0,0,0,0,0
'1132733616994308097,0,0,1,0,0,0,0,0
'1132728801190981638,0,0,1,0,0,0,0,0
'1132713512923353088,0,0,0,0,0,0,0,0
'1132734422514589697,0,0,1,0,0,0,0,0
'1132716940131274753,0,0,1,0,0,0,0,0
'1135069519032885248,0,0,1,0,0,0,0,0
'1135138947699527680,0,1,1,0,0,0,0,0
'1133444418978099201,0,0,0,0,0,0,0,0
'1132692971583750144,0,0,1,0,0,0,0,0
'1132685401552855041,1,1,1,0,0,0,0,0
'1133305377783631872,0,0,1,0,0,0,0,0
'1133391403034263552,0,1,1,0,0,0,1,1
'1132752090306994176,0,0,1,0,0,0,0,0
'1133450112863219718,0,0,1,0,0,0,1,1
'1132726378468597760,0,0,1,0,0,0,0,0
'1132770494489550850,0,0,1,0,0,0,0,0
'1132686120062291969,0,0,1,0,0,0,0,0
'1132990251910291456,0,0,0,0,0,0,0,0
'1132851048211730432,0,0,1,0,0,0,0,0
'1134423950925225984,0,0,1,0,0,0,0,0
'1133291373501616129,0,0,1,0,0,0,0,0
'1132722626969915392,0,0,1,0,0,0,0,0
'1132703667751022593,0,0,1,0,0,0,0,0
'1132855171069820929,0,0,1,0,0,0,0,1
'1135166044572491776,0,1,1,0,0,0,0,0
'1132731174277853189,0,0,1,0,0,0,0,0
'1132768757481451521,0,0,1,0,0,0,1,0
'1133459339136651264,0,0,1,0,0,0,0,0
'1135121410987319296,0,0,1,0,0,0,1,1
'1132946334892343296,0,1,1,0,0,0,0,0
'1134523864271265792,0,0,0,0,0,0,0,0
'1132766517454671878,0,0,1,0,0,0,0,0
'1132729375194046464,0,0,1,0,0,0,0,0
'1133181371206082560,0,0,1,0,0,0,0,0
'1135195448745046026,0,0,0,0,0,0,0,0
'1132684861981044737,0,0,1,0,0,0,0,0
'1132920397102538753,0,1,1,0,0,0,0,0
'1132686203789205505,0,0,1,0,0,0,0,0
'1133316572242763777,0,1,1,0,0,0,0,0
'1133335401433686016,0,0,1,0,0,0,0,0
'1132704197000908800,0,0,1,0,0,0,0,0
'1132842475482226688,0,0,1,0,0,0,0,0
'1135152658938040325,0,0,0,0,0,0,0,0
'1132716755258884098,0,0,1,0,0,0,0,0
'1133917066958737408,1,1,1,0,0,0,0,0
'1132716606382116866,0,0,0,0,0,0,0,0
'1132989080231456773,0,0,0,0,0,0,0,0
'1132994117812740096,0,0,1,0,0,0,0,0
'1132768032214982657,0,0,0,0,0,0,0,0
'1132715040610512896,0,0,0,0,0,0,0,0
'1132717252426588160,0,0,0,0,0,0,0,0
'1132693115226210305,0,0,1,0,0,0,0,0
'1133139115699003403,0,0,0,0,0,0,0,0
'1135200000172912640,0,1,1,0,0,0,0,1
'1135201555785764864,0,0,0,0,0,0,0,0
'1133619234120933376,0,1,1,0,0,0,0,0
'1133416092624412672,1,1,1,0,0,0,0,0
'1134515535943802880,0,0,1,0,0,0,0,0
'1132714917881163778,0,0,1,0,0,0,0,0
'1132701845565128705,0,0,1,0,0,0,0,0
'1135198019907915776,0,0,1,0,0,0,1,1
'1135024498258960384,0,1,1,0,0,0,1,1
'1132685587008372736,0,0,1,0,0,0,0,0
'1132693494374514689,0,0,1,0,0,0,0,0
'1135194651273678848,0,0,1,0,0,0,1,1
'1132858947780710401,0,0,1,0,0,0,1,1
'1133638942102818817,0,0,0,0,0,0,0,0
'1133468282483367938,0,1,1,0,0,0,0,0
'1135198305363910658,0,1,1,0,0,0,1,1
'1133918129036374018,0,0,0,1,0,0,0,0
'1132693364380524544,0,0,0,0,0,0,0,0
'1135198675871948800,0,0,1,0,0,0,1,1
'1132714702734336002,1,1,1,0,0,0,0,0
'1132737027437412357,0,0,0,0,0,0,0,0
'1132702942048542720,1,1,1,0,0,0,0,0
'1132703442076688387,0,0,1,0,0,0,0,0
'1132702113073684480,0,1,1,0,0,0,1,1
'1135034091349389312,0,0,1,0,0,0,1,1
'1132994645867335681,0,0,1,0,0,0,0,0
'1132857317869981696,0,1,1,0,0,0,1,1
1.13E+18,0,0,1,0,0,0,0,0
'1132733759147716608,0,0,0,0,0,0,0,0
'1132703127214415872,0,1,1,0,0,0,0,0
'1133430921896517632,0,1,1,0,0,0,1,1
'1133190029281562624,0,0,0,0,0,0,1,1
'1132859614830055424,0,1,1,0,0,0,1,1
'1133124214347767808,0,0,0,0,0,0,0,0
'1133370907328679937,0,0,0,0,0,0,0,0
'1132686539853635585,0,0,0,0,0,0,0,0
'1133437185066188800,0,0,1,0,0,0,1,1
'1133401373578600449,0,0,1,0,0,0,0,0
'1132988253559115777,0,0,1,0,0,0,0,0
'1132732731392233473,0,0,1,0,0,0,0,0
'1133142447134003200,0,0,1,0,0,0,0,0
'1132702367638441985,0,1,1,0,0,0,0,0
'1132764220716511232,0,0,0,0,0,0,0,0
'1132703201302589440,0,0,0,0,0,0,0,0
'1132766338030739457,0,0,1,0,0,0,0,0
'1133108277712023552,0,0,0,0,0,0,0,0
'1133181288867880962,0,0,1,0,0,0,0,0
'1132724993865998336,0,0,0,0,0,0,0,0
'1132724759647739905,0,0,1,0,0,0,0,0
'1133126990247137280,0,0,1,0,0,0,0,0
'1132712930892378112,0,0,1,0,0,0,0,0
'1132767920348643329,0,0,1,0,0,0,0,0
'1133804090683584512,1,1,1,0,0,0,0,0
'1132836244394786816,0,0,1,0,0,0,1,1
'1132928760683089920,0,0,0,0,0,0,0,0
'1133838311951355905,0,0,0,0,0,0,0,0
'1135194644982243328,0,0,1,0,0,0,1,1
'1132859224437002241,0,0,1,0,0,0,0,0
'1132692177560018944,0,0,1,0,0,0,1,1
'1134424454279229441,0,0,1,0,0,0,0,0
'1132702340870561792,0,0,1,0,0,0,0,0
'1132703825171689472,0,0,0,0,0,0,0,0
'1135037200452554752,0,0,0,0,0,0,0,0
'1132927526928621568,0,0,1,0,0,0,1,1
'1132734165030461441,0,0,0,0,0,0,0,0
'1133183704371728385,0,1,1,0,0,0,0,0
'1132988849691344896,0,0,1,0,0,0,0,0
'1133410233483694087,0,0,1,0,0,0,1,1
'1135106966949380099,0,1,1,0,0,0,1,1
'1133426470171435008,0,0,1,0,0,0,1,1
'1132703313198231552,0,0,1,0,0,0,0,0
'1132948461454807040,0,1,1,0,0,0,0,0
'1132702731498643456,0,0,1,0,0,0,0,0
'1132703859967692807,0,1,1,0,0,0,0,0
'1133291757721083906,0,1,1,0,0,0,0,0
'1135197584593698816,0,1,1,0,0,0,0,0
'1132724637245161472,0,0,1,0,0,0,0,0
'1133083656648626181,1,0,1,0,0,0,0,0
'1132858160086245376,0,0,1,0,0,0,1,1
'1132730780688551937,0,0,1,0,0,0,0,0
'1134083333900705792,0,0,1,0,0,0,1,1
'1132994631220846594,0,0,1,0,0,0,0,0
'1135108615143141376,0,0,1,0,0,0,0,0
'1133145154397843456,0,0,1,0,0,0,0,0
'1133426793262673920,0,0,1,0,0,0,0,0
'1135200136794124294,0,0,1,0,0,0,1,1
'1132728370935025665,0,0,1,0,0,0,0,0
'1132685754138861568,0,0,1,0,0,0,0,0
'1132828335405273088,0,0,1,0,0,0,0,0
'1132703819236823040,0,1,1,0,0,0,1,1
'1132909834062499840,0,1,1,0,0,0,0,0
'1133302655403614209,0,0,0,0,0,0,0,0
'1133360331747733504,0,0,1,0,0,0,0,0
'1132729340976873473,1,1,1,0,0,0,0,0
'1133124394790850561,0,0,1,0,0,0,0,0
'1132685522474852353,0,0,1,0,0,0,0,0
'1132692560110080001,0,0,1,0,0,0,0,0
'1132692796220039169,0,0,0,0,0,0,0,0
'1135199074314047491,0,0,1,0,0,0,0,0
'1133470659714195457,0,0,1,0,0,0,0,0
'1135105764362661889,0,0,1,0,0,0,1,1
'1132749854227292162,0,1,1,0,0,0,1,1
'1134520962974662662,0,0,1,0,0,0,0,0
'1135179817824006144,0,0,1,0,0,0,0,0
'1132692155754078210,0,0,1,0,0,0,1,1
'1135181067525283840,1,1,1,0,0,0,0,0
'1133437526994280449,0,0,1,0,0,0,0,0
'1132726880833089538,0,0,1,0,0,0,0,0
'1132926088508608512,0,1,1,0,0,0,0,0
'1134524019322032131,0,0,1,0,0,0,0,0
'1132945931333013504,0,1,1,0,0,0,1,1
'1132715527590297602,1,1,1,0,0,0,0,0
'1133238774287216640,0,0,0,0,0,0,0,0
'1133294459104440321,0,1,1,0,0,0,0,0
'1132991286057869312,0,0,1,0,0,0,0,0
'1133388506900963329,0,0,1,0,0,0,1,1
'1132740098448138241,0,0,1,0,0,0,0,0
'1134161202081423361,0,0,0,0,0,0,0,0
'1133475473227431936,0,0,1,0,0,0,1,1
'1132755707126796289,0,1,1,0,0,0,1,1
'1132990615539593217,0,0,1,0,0,0,0,0
'1135197698490032128,0,0,1,0,0,0,1,0
'1132702509527650305,0,1,1,0,0,0,1,1
'1135028194413830144,0,0,1,0,0,0,1,1
'1132858031597793281,0,0,1,0,0,0,0,0
'1133393369412112385,0,0,0,0,0,0,0,0
'1132685894060838912,0,0,0,0,0,0,0,0
'1132692868974415873,0,0,1,0,0,0,0,0
'1133398874574544896,0,0,1,0,0,0,1,0
'1132767309041426433,0,0,0,0,0,0,0,0
'1135198740581629954,0,0,1,0,0,0,1,1
'1132993840569171968,0,0,0,0,0,0,0,0
'1133421997621481472,0,0,1,0,0,0,1,0
'1132724116379832324,0,0,1,0,0,0,0,0
'1133382715741528069,0,0,1,0,0,0,0,0
'1132702191305650181,0,1,1,0,0,0,0,0
'1133361317207715840,0,1,1,0,0,0,0,0
'1132686787552468992,0,0,1,0,0,0,0,0
'1133426358397341697,0,0,1,0,0,0,1,0
'1133426245784313857,0,0,1,0,0,0,1,1
'1132684915915366400,0,0,1,0,0,0,0,0
'1132702201929981952,0,0,1,0,0,0,0,0
'1135194702456729600,0,0,0,0,0,0,1,1
'1132692826813325314,0,0,0,0,0,0,0,0
'1132989812603011073,0,0,1,0,0,0,0,0
'1135178936122580998,0,0,1,0,0,0,1,1
'1134501192699174912,0,1,1,0,0,0,0,0
'1132732445202104320,0,0,0,0,0,0,0,0
'1132735577055531010,0,0,1,0,0,0,1,1
'1133465211829149696,0,0,1,0,0,0,1,1
'1134793310248361985,0,0,1,0,0,0,1,1
'1133591266879561728,0,0,1,0,0,0,1,1
'1133845902186110976,1,1,1,0,0,0,0,0
'1132763905510531074,0,0,1,0,0,0,0,0
'1135023414316556288,1,1,1,0,0,0,0,0
'1133137260797407233,0,0,0,0,0,0,0,0
'1133125470105591812,0,0,1,0,0,0,0,0
'1134525322886389760,0,0,1,0,0,0,0,0
'1132686849477173248,0,0,1,0,0,0,1,1
'1132769730476027905,0,0,1,0,0,0,0,0
'1132685719581929472,0,0,1,0,0,0,0,0
'1132692892399616005,0,0,1,0,0,0,0,0
'1133172516598554630,0,0,0,0,0,0,0,0
'1132723301837660161,0,0,0,0,0,0,0,0
'1132730252185276417,0,0,0,0,0,0,0,0
'1132921328485490688,0,1,1,0,0,0,1,1
'1133441304531210242,0,1,1,0,0,0,0,0
'1133407711893348353,0,0,0,0,0,0,0,0
'1132990503765643264,0,0,1,0,0,0,0,0
'1132693572589936643,0,0,1,0,0,0,0,0
'1132687012618752002,0,0,1,0,0,0,0,0
'1132994320695537664,0,0,1,0,0,0,0,0
'1135138517518970881,0,0,1,0,0,0,1,0
'1132740418544840705,0,0,1,0,0,0,0,0
'1132692687516160000,0,0,1,0,0,0,0,0
'1133427718589169664,0,1,1,0,0,0,1,1
'1132701941463769088,0,1,1,0,0,0,0,0
'1132693499101425664,0,0,1,0,0,0,0,0
'1132730532884881408,0,0,0,0,0,0,0,0
'1132763557580296192,0,0,1,0,0,0,1,1
'1132723475192401926,0,0,1,0,0,0,0,0
'1132964923858935808,0,0,1,0,0,0,1,1
'1133310066076127232,0,1,1,0,0,0,0,0
'1133588879259459584,0,0,1,0,0,0,1,1
'1133821374080913409,0,1,1,0,0,0,0,0
'1132932685611933696,0,1,1,0,0,0,1,1
'1135098674944643073,0,0,1,0,0,0,0,0
'1132693342037467141,0,0,1,0,0,0,0,0
'1132723389737689090,0,0,1,0,0,0,0,0
'1132852769562537995,0,1,1,0,0,0,1,1
'1135104916756860930,0,0,1,0,0,0,0,0
'1132686929202335744,0,0,1,0,0,0,0,0
'1133063173320380421,0,1,1,0,0,0,0,0
'1132693515497091076,0,0,1,0,0,0,0,0
'1133376763122323462,0,0,1,0,0,0,0,0
'1132726385703825409,0,0,0,0,0,0,0,0
'1133443230094286849,0,0,1,0,0,0,1,1
'1133423743710236677,0,0,1,0,0,0,1,1
'1133399020355969024,0,0,1,0,0,0,1,1
'1132941203022811137,0,0,1,0,0,0,1,1
'1133411124219699201,0,0,1,0,0,0,1,1
'1133470093004816389,0,1,1,0,0,0,0,0
'1132715734981910532,0,1,1,0,0,0,0,0
'1132766211312365569,0,0,1,0,0,0,1,1
'1134525141025677312,0,0,0,0,0,0,0,0
'1132703332362084352,0,0,1,0,0,0,0,0
'1132685727366443008,0,0,1,0,0,0,0,0
'1134476938603585537,0,0,1,0,0,0,0,0
'1132704060920934400,1,1,1,0,0,0,0,0
'1134232053216567296,0,0,0,0,0,0,0,0
'1133121249767559168,0,0,1,0,0,0,0,0
'1132763740108197893,0,1,1,0,0,0,0,0
'1132714591975333888,0,0,1,0,0,0,0,0
'1132991616749309958,0,0,1,0,0,0,0,0
'1133173428863885314,1,1,1,0,0,0,0,0
'1132692639558569985,0,0,0,0,0,0,0,0
'1132749973639053312,0,1,0,0,0,0,0,0
'1135201484889612288,0,0,1,0,0,0,0,0
'1132685874066546689,0,0,1,0,0,0,1,1
'1132686487227641860,0,0,1,0,0,0,0,0
'1134505200780283905,0,0,0,0,0,0,0,0
'1132723449988886528,0,0,1,0,0,0,0,0
'1133295434695368705,0,1,1,0,0,0,0,0
'1132686308688760837,0,0,1,0,0,0,0,0
'1132693468202065921,0,0,1,0,0,0,0,0
'1133438013831372801,0,0,1,0,0,0,1,1
'1132853921700044801,0,0,1,0,0,0,0,0
'1133439640436989953,0,1,1,0,0,0,0,0
'1132941187537465344,0,1,1,0,0,0,0,0
'1132714776948281344,0,1,1,0,0,0,0,0
'1132769735777705986,0,0,1,0,0,0,0,0
'1132766499045818368,1,1,1,0,0,0,0,0
'1135141916662804481,1,1,1,0,0,0,0,0
'1132735822275518471,0,0,0,0,0,0,0,0
'1133468831924596739,0,0,1,0,0,0,1,1
'1132736732967964673,0,0,1,0,0,0,0,0
'1133458938110795776,0,1,1,0,0,0,0,0
'1135189398616780800,0,0,1,0,0,0,0,0
'1132717196206051328,0,0,0,0,0,0,0,0
'1134512676690903041,0,0,1,0,0,0,0,0
'1133447268194033669,0,0,1,0,0,0,1,1
'1132858848170131457,0,0,1,0,0,0,1,0
'1132993345624653825,0,0,1,0,0,0,0,0
'1133913449724022789,0,1,1,0,0,0,0,0
'1135041556824567810,0,0,1,0,0,0,0,0
'1133324317108985861,0,0,0,0,0,0,0,0
'1132692199915700224,0,0,1,0,0,0,0,0
'1135195238526533632,0,1,1,0,0,0,0,0
'1135132976340242432,0,1,1,0,0,0,1,1
'1132714632957825024,0,0,1,0,0,0,0,0
'1135165625586917376,0,0,0,0,0,0,0,0
'1132915507512991746,0,0,1,0,0,0,1,1
'1132990844611571712,0,0,0,0,0,0,0,0
'1132716109659103233,0,0,1,0,0,0,0,0
'1134456506450161664,0,0,1,0,0,0,0,0
'1132993217044131840,0,0,1,0,0,0,0,0
'1135202236261437440,0,0,0,0,0,0,0,0
'1132703958928154625,0,0,0,0,0,0,0,0
'1135197522337644544,0,0,1,0,0,0,0,0
'1132850868460687361,0,0,1,0,0,0,0,0
'1132715798701760513,0,0,0,0,0,0,0,0
'1132729189608693760,0,1,1,0,0,0,1,1
'1133325014604877824,0,0,1,0,0,0,1,1
'1132723168261693445,0,0,1,0,0,0,0,0
'1134702316387426304,0,0,0,0,0,0,0,0
'1135196781338333185,0,0,0,0,0,0,1,1
'1133618785804414977,1,1,1,0,0,0,0,0
'1133337042673459201,0,0,1,0,0,0,0,0
'1132854610819997696,1,1,1,0,0,0,0,0
'1132732623434989569,0,0,1,0,0,0,0,0
'1135200664760356864,0,1,1,0,0,0,1,1
'1135129437031358465,0,1,1,0,0,0,0,0
'1133465335091335170,0,0,1,0,0,0,0,0
'1133430290200891392,0,1,1,0,0,0,1,1
'1135050228439166976,0,0,1,0,0,0,0,0
'1132714197224050689,0,0,1,0,0,0,0,0
'1132763955548631040,0,0,1,0,0,0,0,0
'1133589375055409154,0,0,1,0,0,0,1,1
'1132715701754630145,0,0,1,0,0,0,0,0
'1134517001228042247,1,1,1,0,0,0,0,0
'1133153386914865152,0,1,1,0,0,0,0,0
'1135023368925851649,0,0,1,0,0,0,0,0
'1135154904555823105,1,1,1,0,0,0,0,0
'1133035748133728256,0,0,1,0,0,0,0,0
'1133465022791913472,0,0,0,0,0,0,0,0
'1133411271267749890,0,0,1,0,0,0,1,1
'1132728964324237314,0,0,1,0,0,0,0,0
'1132994057402179585,0,0,0,0,0,0,0,0
'1132685424508452864,0,0,1,0,0,0,0,0
'1132692316651773952,0,0,1,0,0,0,0,0
'1133430705743179776,0,0,1,0,0,0,1,0
'1132755363185356800,0,0,1,0,0,0,0,0
'1132702181319237635,0,0,1,0,0,0,1,1
'1133430308508798976,0,0,1,0,0,0,1,1
'1132725529189191681,0,0,0,0,0,0,0,0
'1133466805060681730,0,0,1,0,0,0,0,0
'1132855288032387073,0,1,1,0,0,0,1,1
'1132858499988447232,0,0,0,0,0,0,0,0
'1135124327354064896,0,0,0,0,0,0,1,1
'1135194566125137921,0,0,0,0,0,0,0,0
'1132693428456873984,0,0,1,0,0,0,0,0
'1134523213373943809,0,0,1,0,0,0,0,0
'1132701956957458432,0,1,1,0,0,0,1,1
'1132993929144463366,0,0,1,0,0,0,0,0
'1133057986656555012,0,0,0,0,0,0,0,0
'1132684818582519808,0,0,0,0,0,0,0,0
'1133171439958470659,0,0,1,0,0,0,0,0
'1132715192486436865,0,0,0,0,0,0,0,0
'1132731633713504258,0,0,1,0,0,0,0,0
'1132984576241012736,0,0,0,0,0,0,0,0
'1135182972477304832,0,0,0,0,0,0,0,0
'1133142122926956544,0,0,1,0,0,0,0,0
'1132755895526445056,0,0,1,0,0,0,1,1
'1132685751244722178,0,0,1,0,0,0,0,0
'1132693180552552454,0,0,1,0,0,0,0,0
'1133613582774464512,1,1,1,0,0,0,0,0
'1132909029892775936,0,0,1,0,0,0,1,1
'1132946017635131392,0,0,1,0,0,0,1,1
'1135194429797621760,0,0,1,0,0,0,1,1
'1132702324609245186,0,0,0,0,0,0,0,0
'1133475251118116865,0,0,1,0,0,0,0,0
'1132713219871662080,0,0,1,0,0,0,0,0
'1132823048845975552,0,0,0,0,0,0,0,0
'1133871802051117056,1,1,1,0,0,0,0,0
'1132693302527053833,0,0,1,0,0,0,0,0
'1132714598057021445,0,0,0,0,0,0,0,0
'1132713514295013382,0,0,1,0,0,0,0,0
'1134712390166040576,0,0,0,0,0,0,0,0
'1132715199788666881,1,1,1,0,0,0,0,0
'1132715042267369472,0,1,1,0,0,0,0,0
'1132713046038552576,0,0,1,0,0,0,0,0
'1132713839278080000,0,0,1,0,0,0,0,0
'1133395766335156224,0,0,1,0,0,0,1,1
'1135108687612305408,0,0,1,0,0,0,1,1
'1132763489641095169,0,0,1,0,0,0,0,0
'1135189440224276480,0,0,1,0,0,0,1,1
'1132692415221911554,0,0,1,0,0,0,0,0
'1132991876481650691,0,0,1,0,0,0,0,0
'1132902473968934912,0,1,1,0,0,0,1,1
'1132988412351393792,0,0,0,0,0,0,0,0
'1132726928799129600,0,0,1,0,0,0,0,0
'1132768953854513153,0,0,0,0,0,0,0,0
'1132727480786333696,0,0,1,0,0,0,0,0
'1133924034897272832,0,0,1,0,0,0,0,0
'1133464501427363840,0,0,1,0,0,0,1,1
'1132715850920685568,0,0,0,0,0,0,0,0
'1132854835785621504,0,0,1,0,0,0,0,0
'1133445173785059335,0,0,1,0,0,0,0,0
'1132764004114288640,0,0,1,0,0,0,0,0
'1132724921359118336,0,1,1,0,0,0,0,0
'1132725470250901505,0,0,1,0,0,0,0,0
'1134410814838976513,0,0,0,0,0,0,0,0
'1133370973036732417,1,1,1,0,0,0,0,0
'1133363284986478592,1,1,1,0,0,0,0,0
'1135103320727662592,0,0,1,0,0,0,1,1
'1132769355417227265,0,0,1,0,0,0,1,1
'1133418021563850753,0,0,1,0,0,0,1,0
'1132732882525364224,0,0,0,0,0,0,0,0
'1133133403237363713,0,0,1,0,0,0,0,0
'1132692318824423425,0,0,1,0,0,0,1,1
'1133419958073827328,0,0,1,0,0,0,0,0
'1132692534172553217,0,0,1,0,0,0,0,0
'1132992850017185792,0,0,0,0,0,0,0,0
'1132734571475132416,0,0,1,0,0,0,0,0
'1132734613951008768,0,0,1,0,0,0,1,1
'1132949185194594304,0,1,1,0,0,0,1,1
'1134488683502067712,0,0,1,0,0,0,1,1
'1133154323154841601,0,0,0,0,0,0,0,0
'1133590189496971264,0,0,1,0,0,0,0,0
'1132992978325315584,0,0,1,0,0,0,0,0
'1132949133923250177,0,0,0,0,0,0,0,0
'1133171958613303297,0,1,1,0,0,0,1,1
'1132685775349456896,0,0,0,0,0,0,0,0
'1135199728243658753,0,1,1,0,0,0,0,0
'1133385926028271617,0,0,1,0,0,0,1,1
'1132765868113313792,0,0,1,0,0,0,0,0
'1132686538712731654,0,0,1,0,0,0,0,0
'1134105454798352384,0,0,0,0,0,0,0,0
'1132993168063029249,0,0,1,0,0,0,0,0
'1135200355375910912,0,0,0,0,0,0,0,0
'1132858919263584256,1,1,1,0,0,0,0,0
'1134512717769969664,0,0,1,0,0,0,1,1
'1132727817223983105,0,0,1,0,0,0,0,0
'1132766993940123648,0,0,1,0,0,0,0,0
'1133429877082927104,0,1,1,0,0,0,0,0
'1134428731399782401,0,0,0,0,0,0,0,0
'1133589890799742976,0,0,1,0,0,0,1,1
'1135196554686619651,0,1,1,0,0,0,1,1
'1135021894543929345,0,0,1,0,0,0,1,1
'1135170244010545154,0,0,0,0,0,0,0,0
'1132692886984769542,0,0,1,0,0,0,0,0
'1133453515014234112,0,0,1,0,0,0,1,1
'1133408601589071873,0,0,1,0,0,0,1,1
'1132961032849285123,0,0,1,0,0,0,1,1
'1132769345472487424,0,0,1,0,0,0,1,1
'1133141759217680384,0,0,1,0,0,0,0,0
'1132752590549086208,1,1,1,0,0,0,0,0
'1132829078711603200,0,0,0,0,0,0,0,0
'1132765802120273920,0,1,1,0,0,0,0,0
'1132686627241910273,0,0,1,0,0,0,0,0
'1133441421879447552,0,0,1,0,0,0,0,0
'1133387237742325761,0,0,1,0,0,0,0,0
'1132703828435001346,0,0,0,0,0,0,0,0
'1132732093346254849,0,0,1,0,0,0,0,0
'1134517452677632000,0,0,1,0,0,0,0,0
'1135034913294618626,0,1,1,0,0,0,0,0
'1133382822801092616,1,1,1,0,0,0,0,0
'1132723103497367552,0,0,1,0,0,0,0,0
'1132732769510014976,0,0,1,0,0,0,0,0
'1132702004537692164,1,1,1,0,0,0,0,0
'1132702575587921920,1,1,1,0,0,0,0,0
'1132702134892470279,0,0,1,0,0,0,0,0
'1135192849228738560,0,0,1,0,0,0,0,0
'1135194822057320450,0,0,1,0,0,0,1,1
'1135194565961560065,0,0,1,0,0,0,0,0
'1134016131369492480,0,0,0,0,0,0,0,0
'1133458908926873601,0,1,1,0,0,0,0,0
'1132736586951475200,0,0,1,0,0,0,0,0
'1134501212789846016,1,1,1,0,0,0,0,0
'1135138145408733184,0,1,1,0,0,0,0,0
'1133424160779231232,0,0,0,0,0,0,0,0
'1133035342079168512,0,0,1,0,0,0,0,0
'1133313211112001536,0,0,1,0,0,0,0,0
'1132733979197661186,0,0,1,0,0,0,0,0
'1132731065989304320,0,0,0,0,0,0,0,0
'1133460818694164482,0,0,1,0,0,0,1,1
'1133873845188866049,1,1,1,0,0,0,0,0
'1133326855673720832,0,0,1,0,0,0,0,0
'1133838455249805314,0,1,1,0,0,0,0,0
